m_slr,m_ne,cross,error
529,13,1.268e-06,3.913e-09
529,153,1.258e-06,4.179e-09
529,166,1.259e-06,4.116e-09
529,174,1.258e-06,4.196e-09
529,185,1.259e-06,5.14e-09
529,187,7.89e-05,2.264e-07
529,237,1.244e-06,3.964e-09
529,244,1.25e-06,5.171e-09
529,50,1.263e-06,4.684e-09
529,52,1.263e-06,4.194e-09
530,110,1.25e-06,4.687e-09
530,119,1.251e-06,5.077e-09
530,156,1.248e-06,4.252e-09
530,186,1.241e-06,3.876e-09
530,229,1.239e-06,4.75e-09
530,24,1.262e-06,5.028e-09
530,243,1.234e-06,5.002e-09
530,30,1.258e-06,4.889e-09
530,48,1.257e-06,4.343e-09
530,5,1.261e-06,4.944e-09
530,56,1.256e-06,4.546e-09
530,71,1.254e-06,4.365e-09
531,105,1.237e-06,4.202e-09
531,115,1.243e-06,4.256e-09
531,125,1.244e-06,3.99e-09
531,126,1.242e-06,4.726e-09
531,143,1.239e-06,4.455e-09
531,145,1.232e-06,3.901e-09
531,189,1.24e-06,4.075e-09
531,195,1.239e-06,4.949e-09
531,196,1.233e-06,3.783e-09
531,208,1.234e-06,3.703e-09
531,247,1.226e-06,4.157e-09
531,34,1.251e-06,4.205e-09
531,6,1.248e-06,4.951e-09
532,111,1.237e-06,4.452e-09
532,133,1.227e-06,4.661e-09
532,149,1.233e-06,4.274e-09
532,151,1.236e-06,5.136e-09
532,188,1.224e-06,4.412e-09
532,195,1.224e-06,3.572e-09
532,202,9.58e-07,3.553e-09
532,206,1.224e-06,4.413e-09
532,210,1.22e-06,5.1e-09
532,215,1.221e-06,4.059e-09
532,249,1.212e-06,4.688e-09
532,48,1.241e-06,4.268e-09
532,74,1.236e-06,3.482e-09
532,86,1.23e-06,4.155e-09
532,91,1.232e-06,5.211e-09
532,92,1.231e-06,4.569e-09
533,1,1.224e-06,3.87e-09
533,115,1.223e-06,5.177e-09
533,13,1.229e-06,4.415e-09
533,158,1.221e-06,4.063e-09
533,177,1.219e-06,4.75e-09
533,20,1.226e-06,3.78e-09
533,217,1.204e-06,3.851e-09
533,229,1.21e-06,4.012e-09
533,231,1.209e-06,4.119e-09
533,240,1.204e-06,3.992e-09
533,25,1.226e-06,3.773e-09
533,44,1.226e-06,3.792e-09
533,49,1.231e-06,4.7e-09
533,50,1.224e-06,4.72e-09
533,57,1.224e-06,4.465e-09
533,61,1.224e-06,4.122e-09
533,74,1.219e-06,3.977e-09
533,77,1.224e-06,4.587e-09
533,94,1.226e-06,4.108e-09
534,119,1.215e-06,3.551e-09
534,133,1.212e-06,4.33e-09
534,137,1.21e-06,4.196e-09
534,142,1.21e-06,4.087e-09
534,151,1.208e-06,3.835e-09
534,196,1.201e-06,5.663e-09
534,2,1.215e-06,3.654e-09
534,207,1.197e-06,3.882e-09
534,208,1.204e-06,3.963e-09
534,21,1.218e-06,4.136e-09
534,219,1.197e-06,5.74e-09
534,221,1.2e-06,3.618e-09
534,224,1.202e-06,3.613e-09
534,225,1.206e-06,3.994e-09
534,45,1.216e-06,4.067e-09
534,66,1.213e-06,3.774e-09
534,97,1.212e-06,4.413e-09
535,134,1.201e-06,4.106e-09
535,152,1.198e-06,4.418e-09
535,16,1.201e-06,4.272e-09
535,20,1.2e-06,3.94e-09
535,211,1.187e-06,4.196e-09
535,213,1.195e-06,4.565e-09
535,232,1.189e-06,3.924e-09
535,240,1.18e-06,4.303e-09
535,241,1.19e-06,4.086e-09
535,30,1.208e-06,3.767e-09
535,33,1.203e-06,4.308e-09
535,37,1.208e-06,3.882e-09
535,41,1.205e-06,3.664e-09
535,7,1.202e-06,3.647e-09
535,90,1.199e-06,4.248e-09
536,112,1.19e-06,3.708e-09
536,129,1.189e-06,3.71e-09
536,141,1.187e-06,5.015e-09
536,144,1.196e-06,4.606e-09
536,145,1.19e-06,4.113e-09
536,146,1.197e-06,4.968e-09
536,15,1.194e-06,4.381e-09
536,151,1.19e-06,3.95e-09
536,159,1.189e-06,4.265e-09
536,164,1.196e-06,4.153e-09
536,181,1.191e-06,4.502e-09
536,182,1.187e-06,4.077e-09
536,196,1.181e-06,3.696e-09
536,197,1.182e-06,4.553e-09
536,226,1.184e-06,4.089e-09
536,231,1.181e-06,4.923e-09
536,237,1.177e-06,4.173e-09
536,3,1.199e-06,3.768e-09
536,39,1.205e-06,3.835e-09
536,43,1.196e-06,4.183e-09
536,62,1.194e-06,4.228e-09
536,70,1.192e-06,4.457e-09
536,74,1.197e-06,3.68e-09
536,99,1.192e-06,4.08e-09
537,123,1.177e-06,4.666e-09
537,135,1.185e-06,4.31e-09
537,149,1.184e-06,3.715e-09
537,163,1.187e-06,3.529e-09
537,170,1.177e-06,3.701e-09
537,178,1.172e-06,3.978e-09
537,186,1.173e-06,4.297e-09
537,204,1.172e-06,3.671e-09
537,23,1.187e-06,4.483e-09
537,243,6.186e-06,2.646e-08
537,26,1.183e-06,4.733e-09
537,45,1.189e-06,4.531e-09
537,68,1.183e-06,4.447e-09
537,70,1.187e-06,4.917e-09
537,71,1.186e-06,3.687e-09
537,74,1.18e-06,4.533e-09
538,117,1.174e-06,4.212e-09
538,119,1.175e-06,3.754e-09
538,12,1.174e-06,4.633e-09
538,123,1.174e-06,4.237e-09
538,132,1.177e-06,4.146e-09
538,140,9.658e-07,2.908e-09
538,150,1.173e-06,3.683e-09
538,153,1.166e-06,3.666e-09
538,156,1.171e-06,3.702e-09
538,162,1.171e-06,3.893e-09
538,164,1.162e-06,4.209e-09
538,184,1.163e-06,4.818e-09
538,207,1.164e-06,4.967e-09
538,231,1.16e-06,3.576e-09
538,241,1.159e-06,3.538e-09
538,244,1.159e-06,3.991e-09
538,28,1.178e-06,4.281e-09
538,42,1.176e-06,4.321e-09
538,43,1.173e-06,3.889e-09
538,65,1.181e-06,5.426e-09
538,78,1.177e-06,4.044e-09
538,85,1.175e-06,3.827e-09
538,86,1.173e-06,3.875e-09
538,91,1.175e-06,4.471e-09
539,165,1.167e-06,4.002e-09
539,170,1.162e-06,3.94e-09
539,176,1.155e-06,4.005e-09
539,194,1.153e-06,3.755e-09
539,202,1.153e-06,3.672e-09
539,217,1.155e-06,3.831e-09
539,220,1.151e-06,4.409e-09
539,228,1.151e-06,3.369e-09
539,243,1.15e-06,3.353e-09
539,5,1.163e-06,3.319e-09
539,64,1.166e-06,4.327e-09
539,73,1.169e-06,3.606e-09
539,77,1.168e-06,4.14e-09
539,92,1.161e-06,3.909e-09
540,101,1.158e-06,3.74e-09
540,103,1.158e-06,4.12e-09
540,109,1.152e-06,3.986e-09
540,146,1.149e-06,4.186e-09
540,153,1.145e-06,3.713e-09
540,16,1.156e-06,3.762e-09
540,167,1.146e-06,3.781e-09
540,179,1.153e-06,3.84e-09
540,190,1.147e-06,3.521e-09
540,199,1.147e-06,4.051e-09
540,201,9.363e-07,2.785e-09
540,202,1.141e-06,3.902e-09
540,215,1.14e-06,3.775e-09
540,237,1.145e-06,3.642e-09
540,28,0.0002435,8.061e-07
540,30,1.159e-06,3.63e-09
540,39,1.16e-06,5.138e-09
540,57,1.16e-06,4.162e-09
540,69,1.156e-06,3.858e-09
540,73,1.154e-06,3.902e-09
540,74,1.153e-06,3.66e-09
540,95,1.157e-06,3.511e-09
540,97,1.156e-06,4.044e-09
541,116,1.149e-06,5.223e-09
541,14,1.144e-06,4.353e-09
541,141,1.146e-06,4.291e-09
541,156,1.143e-06,3.478e-09
541,162,1.147e-06,3.473e-09
541,173,1.137e-06,4.058e-09
541,177,1.136e-06,3.838e-09
541,184,1.142e-06,4.462e-09
541,193,1.133e-06,3.701e-09
541,22,1.146e-06,3.533e-09
541,24,1.145e-06,4.251e-09
541,244,1.134e-06,4.824e-09
541,55,1.145e-06,4.419e-09
541,74,1.144e-06,4.183e-09
541,98,1.148e-06,3.92e-09
542,133,1.13e-06,3.846e-09
542,137,1.132e-06,4.225e-09
542,139,1.129e-06,3.752e-09
542,140,1.137e-06,3.653e-09
542,159,1.135e-06,3.548e-09
542,183,1.131e-06,4.227e-09
542,19,1.14e-06,3.858e-09
542,2,1.137e-06,4.565e-09
542,211,1.132e-06,3.579e-09
542,242,1.124e-06,3.304e-09
542,31,1.14e-06,3.515e-09
542,40,1.139e-06,4.119e-09
542,53,1.141e-06,3.604e-09
542,54,1.138e-06,4.286e-09
542,69,1.138e-06,3.911e-09
542,76,1.134e-06,3.589e-09
542,80,1.135e-06,3.321e-09
542,88,1.133e-06,4.223e-09
542,89,1.143e-06,3.936e-09
542,96,1.138e-06,3.81e-09
543,101,1.127e-06,3.457e-09
543,11,1.124e-06,3.459e-09
543,112,1.132e-06,4.245e-09
543,128,1.127e-06,3.612e-09
543,152,1.123e-06,3.934e-09
543,166,1.124e-06,3.225e-09
543,218,1.113e-06,3.537e-09
543,220,1.117e-06,3.992e-09
543,246,1.111e-06,3.624e-09
543,37,1.136e-06,3.443e-09
543,39,1.129e-06,3.665e-09
543,45,1.123e-06,3.625e-09
543,53,1.124e-06,3.838e-09
543,54,1.132e-06,3.933e-09
543,72,1.13e-06,3.62e-09
544,170,1.106e-06,3.746e-09
544,204,1.103e-06,3.099e-09
544,223,1.104e-06,3.855e-09
544,229,1.108e-06,3.195e-09
544,232,1.096e-06,3.947e-09
544,248,1.095e-06,4.574e-09
544,29,1.115e-06,4.207e-09
544,32,1.12e-06,3.589e-09
544,39,1.116e-06,3.54e-09
544,56,1.117e-06,4.175e-09
545,133,1.109e-06,3.242e-09
545,135,1.104e-06,3.514e-09
545,162,1.106e-06,4.184e-09
545,164,1.106e-06,3.616e-09
545,178,1.099e-06,4.058e-09
545,194,1.095e-06,3.108e-09
545,207,1.101e-06,4.502e-09
545,24,9.019e-07,2.901e-09
545,243,1.091e-06,3.238e-09
545,248,1.092e-06,3.466e-09
545,25,1.112e-06,3.603e-09
545,35,1.107e-06,4.145e-09
545,58,1.111e-06,3.773e-09
545,6,1.113e-06,3.935e-09
545,62,1.109e-06,4.545e-09
545,8,1.115e-06,4.144e-09
546,107,1.099e-06,4.201e-09
546,115,1.097e-06,3.63e-09
546,116,1.096e-06,3.83e-09
546,139,1.103e-06,3.694e-09
546,202,1.085e-06,3.508e-09
546,204,1.089e-06,4.417e-09
546,228,1.086e-06,4.27e-09
546,230,1.088e-06,3.425e-09
546,239,1.083e-06,3.197e-09
546,249,1.081e-06,3.465e-09
546,43,1.103e-06,3.613e-09
546,49,1.107e-06,3.57e-09
546,50,1.102e-06,3.407e-09
546,55,1.105e-06,4.059e-09
546,65,1.103e-06,3.273e-09
546,71,1.097e-06,3.535e-09
546,81,1.104e-06,4.19e-09
546,90,1.099e-06,3.564e-09
547,111,1.096e-06,3.628e-09
547,12,1.09e-06,3.467e-09
547,128,1.087e-06,3.412e-09
547,151,1.084e-06,3.636e-09
547,165,1.089e-06,3.746e-09
547,166,1.086e-06,3.53e-09
547,182,1.086e-06,3.808e-09
547,184,1.083e-06,3.854e-09
547,206,1.079e-06,3.609e-09
547,242,1.076e-06,3.546e-09
547,37,0.000185,6.779e-07
547,38,1.094e-06,4.026e-09
547,51,1.089e-06,3.404e-09
547,92,1.09e-06,3.543e-09
547,96,1.091e-06,3.621e-09
548,10,1.079e-06,3.242e-09
548,102,1.083e-06,3.35e-09
548,112,1.083e-06,3.403e-09
548,132,1.083e-06,3.489e-09
548,149,1.079e-06,3.29e-09
548,173,1.073e-06,3.18e-09
548,178,1.075e-06,3.325e-09
548,188,1.074e-06,4.612e-09
548,210,1.075e-06,3.397e-09
548,211,1.074e-06,3.647e-09
548,229,1.067e-06,4.239e-09
548,247,1.07e-06,3.924e-09
548,30,1.08e-06,4.148e-09
548,62,1.09e-06,4.038e-09
548,98,1.079e-06,3.072e-09
549,101,1.071e-06,3.667e-09
549,112,1.075e-06,4.25e-09
549,114,1.07e-06,3.168e-09
549,133,1.072e-06,3.494e-09
549,135,1.069e-06,3.164e-09
549,162,1.071e-06,2.984e-09
549,187,1.07e-06,3.722e-09
549,203,1.069e-06,3.508e-09
549,214,1.052e-06,3.034e-09
549,23,1.07e-06,3.431e-09
549,234,1.067e-06,3.39e-09
549,241,2.354e-06,8.717e-09
549,247,1.06e-06,4.035e-09
549,25,1.078e-06,3.779e-09
549,33,1.074e-06,3.842e-09
549,59,1.076e-06,3.637e-09
549,61,1.074e-06,3.598e-09
549,85,1.07e-06,3.811e-09
549,96,1.071e-06,3.947e-09
550,113,1.063e-06,3.295e-09
550,124,1.066e-06,3.582e-09
550,125,1.067e-06,3.863e-09
550,133,1.061e-06,3.141e-09
550,137,1.061e-06,3.652e-09
550,140,1.066e-06,3.658e-09
550,165,1.061e-06,3.484e-09
550,193,1.057e-06,3.346e-09
550,196,1.057e-06,3.306e-09
550,200,1.062e-06,3.823e-09
550,226,1.058e-06,3.02e-09
550,236,1.053e-06,2.995e-09
550,238,1.055e-06,3.293e-09
551,105,1.056e-06,2.941e-09
551,11,1.057e-06,3.36e-09
551,121,1.06e-06,3.45e-09
551,152,1.053e-06,4.014e-09
551,168,1.053e-06,4.459e-09
551,198,1.049e-06,3.865e-09
551,238,1.041e-06,3.294e-09
551,246,1.042e-06,3.969e-09
551,29,1.058e-06,3.264e-09
551,3,1.055e-06,3.434e-09
551,62,1.055e-06,3.269e-09
551,79,1.061e-06,3.32e-09
551,83,1.058e-06,3.274e-09
551,95,1.058e-06,3.335e-09
552,1,1.05e-06,2.961e-09
552,10,1.048e-06,3.558e-09
552,108,1.051e-06,3.283e-09
552,142,1.045e-06,3.057e-09
552,143,1.046e-06,3.693e-09
552,157,1.044e-06,3.631e-09
552,16,1.051e-06,4.336e-09
552,161,1.042e-06,4.077e-09
552,165,1.04e-06,3.924e-09
552,228,1.038e-06,2.971e-09
552,233,1.032e-06,3.261e-09
552,240,1.031e-06,3.199e-09
552,38,1.055e-06,3.421e-09
552,60,1.048e-06,3.612e-09
552,68,1.047e-06,3.839e-09
553,109,1.039e-06,2.985e-09
553,12,1.044e-06,3.021e-09
553,157,1.035e-06,3.788e-09
553,17,1.043e-06,3.229e-09
553,173,1.036e-06,3.466e-09
553,176,1.04e-06,3.729e-09
553,198,1.029e-06,3.634e-09
553,243,1.03e-06,3.751e-09
553,64,1.036e-06,3.303e-09
553,8,1.043e-06,3.454e-09
554,102,1.031e-06,3.564e-09
554,11,1.034e-06,3.095e-09
554,131,1.033e-06,3.443e-09
554,140,1.026e-06,4.274e-09
554,15,1.032e-06,3.02e-09
554,200,1.023e-06,2.958e-09
554,207,1.015e-06,3.398e-09
554,222,1.023e-06,3.539e-09
554,249,1.014e-06,2.928e-09
554,31,1.033e-06,3.572e-09
554,55,1.034e-06,3.154e-09
554,71,1.033e-06,3.167e-09
554,77,1.036e-06,3.38e-09
554,87,1.028e-06,3.01e-09
554,98,1.029e-06,3.571e-09
555,100,1.024e-06,3.272e-09
555,136,1.022e-06,3.112e-09
555,137,1.02e-06,3.64e-09
555,141,1.02e-06,3.947e-09
555,157,1.024e-06,3.4e-09
555,178,1.02e-06,3.347e-09
555,179,1.022e-06,3.261e-09
555,19,1.022e-06,4.018e-09
555,203,1.009e-06,3.303e-09
555,210,1.013e-06,3.391e-09
555,212,1.013e-06,3.328e-09
555,34,1.021e-06,3.376e-09
555,38,1.02e-06,3.199e-09
555,40,1.024e-06,2.918e-09
555,44,1.028e-06,3.248e-09
555,83,1.022e-06,3.378e-09
555,94,1.029e-06,3.421e-09
556,102,1.016e-06,3.188e-09
556,107,1.011e-06,2.848e-09
556,114,1.012e-06,3.342e-09
556,132,1.008e-06,3.03e-09
556,19,1.014e-06,2.795e-09
556,191,1.009e-06,3.428e-09
556,194,1.007e-06,3.28e-09
556,221,1.005e-06,3.265e-09
556,224,1.004e-06,3.215e-09
556,235,1.005e-06,3.998e-09
556,245,1.004e-06,4.024e-09
556,26,1.013e-06,3.111e-09
556,38,1.013e-06,3.136e-09
556,55,1.017e-06,3.344e-09
556,59,1.015e-06,3.286e-09
557,147,1.005e-06,4.74e-09
557,149,1.003e-06,3.173e-09
557,174,1.002e-06,2.934e-09
557,2,1.005e-06,3.489e-09
557,202,9.98e-07,3.416e-09
557,208,9.966e-07,3.321e-09
557,47,1.008e-06,3.236e-09
557,50,1.008e-06,3.238e-09
557,57,1.016e-06,2.87e-09
557,69,1.009e-06,3.412e-09
557,75,1.011e-06,3.201e-09
557,76,1.009e-06,3.453e-09
557,77,1.007e-06,3.452e-09
557,81,1.007e-06,3.994e-09
557,86,1.008e-06,3.943e-09
557,99,1.005e-06,2.927e-09
558,116,9.971e-07,3.24e-09
558,120,9.963e-07,2.873e-09
558,123,9.916e-07,3.068e-09
558,128,9.944e-07,3.407e-09
558,132,9.98e-07,3.49e-09
558,152,9.965e-07,2.817e-09
558,172,9.901e-07,3.201e-09
558,175,9.903e-07,3.315e-09
558,186,9.958e-07,2.973e-09
558,191,9.914e-07,3.304e-09
558,211,9.849e-07,2.898e-09
558,233,9.819e-07,3.541e-09
558,238,9.869e-07,3.287e-09
558,29,9.99e-07,3.175e-09
558,43,1.001e-06,3.287e-09
558,49,9.995e-07,3.997e-09
558,66,9.981e-07,2.865e-09
558,72,9.983e-07,2.987e-09
558,75,9.962e-07,2.925e-09
558,80,1e-06,3.563e-09
559,100,9.892e-07,2.865e-09
559,101,9.883e-07,3.112e-09
559,117,9.875e-07,3.074e-09
559,121,9.919e-07,2.894e-09
559,142,9.863e-07,3.111e-09
559,145,9.892e-07,2.895e-09
559,178,9.915e-07,3.756e-09
559,205,9.802e-07,3.138e-09
559,217,9.825e-07,3.618e-09
559,222,9.814e-07,3.448e-09
559,235,9.771e-07,3.786e-09
559,247,9.796e-07,3.059e-09
559,248,9.774e-07,2.999e-09
559,39,9.917e-07,4.268e-09
559,40,9.893e-07,3.978e-09
559,48,9.933e-07,2.808e-09
559,54,9.94e-07,3.185e-09
559,65,9.9e-07,3.225e-09
559,76,9.941e-07,3.226e-09
559,78,9.908e-07,3.119e-09
559,82,9.935e-07,3.104e-09
559,91,9.9e-07,3.135e-09
559,94,9.888e-07,3.264e-09
560,105,9.772e-07,3.808e-09
560,12,9.837e-07,3.452e-09
560,125,9.829e-07,2.981e-09
560,133,9.823e-07,2.819e-09
560,152,9.834e-07,3.2e-09
560,171,9.776e-07,3.122e-09
560,173,9.759e-07,3.222e-09
560,20,9.834e-07,2.991e-09
560,211,9.735e-07,2.929e-09
560,231,9.657e-07,3.137e-09
560,234,9.689e-07,3.363e-09
560,26,9.849e-07,3.498e-09
560,78,9.809e-07,2.938e-09
560,90,9.784e-07,3.677e-09
560,92,9.837e-07,3.145e-09
561,11,9.76e-07,3.159e-09
561,132,9.783e-07,2.894e-09
561,133,9.74e-07,3.142e-09
561,142,9.707e-07,2.929e-09
561,146,9.746e-07,2.829e-09
561,170,9.73e-07,3.102e-09
561,175,9.725e-07,2.672e-09
561,194,9.661e-07,4.024e-09
561,200,9.678e-07,2.784e-09
561,232,9.588e-07,3.249e-09
561,242,9.626e-07,3.257e-09
561,244,9.635e-07,3.596e-09
561,55,9.717e-07,3.055e-09
561,66,9.727e-07,2.944e-09
561,69,9.737e-07,3.265e-09
561,72,9.742e-07,3.16e-09
561,87,9.767e-07,2.93e-09
561,99,9.791e-07,3.308e-09
562,118,9.649e-07,3.364e-09
562,220,9.576e-07,2.869e-09
562,233,9.543e-07,3.664e-09
562,239,9.535e-07,3.046e-09
562,243,9.533e-07,3.342e-09
562,36,9.701e-07,3.23e-09
562,62,9.666e-07,2.904e-09
562,64,9.668e-07,3.39e-09
562,67,9.682e-07,2.889e-09
562,79,9.646e-07,3.054e-09
562,91,9.645e-07,3.872e-09
563,103,9.601e-07,4.208e-09
563,104,9.563e-07,3.642e-09
563,107,9.556e-07,2.769e-09
563,108,9.63e-07,3.465e-09
563,118,9.581e-07,2.921e-09
563,131,9.569e-07,3.254e-09
563,136,9.565e-07,2.844e-09
563,140,9.525e-07,3.907e-09
563,153,9.534e-07,4.112e-09
563,188,9.589e-07,3.835e-09
563,197,9.503e-07,3.782e-09
563,2,9.612e-07,2.7e-09
563,228,9.1e-07,2.772e-09
563,237,9.512e-07,3.144e-09
563,245,9.438e-07,2.795e-09
563,5,2.176e-06,8.313e-09
563,93,9.598e-07,3.179e-09
563,95,9.596e-07,2.724e-09
563,96,9.56e-07,2.651e-09
564,1,9.495e-07,2.893e-09
564,107,9.507e-07,2.812e-09
564,111,9.494e-07,2.822e-09
564,128,9.507e-07,3.295e-09
564,130,9.465e-07,2.91e-09
564,153,9.465e-07,3.692e-09
564,154,9.506e-07,3.182e-09
564,16,9.509e-07,2.944e-09
564,163,9.456e-07,3.372e-09
564,175,9.481e-07,3.155e-09
564,180,9.443e-07,2.771e-09
564,181,9.459e-07,2.878e-09
564,189,9.461e-07,3.066e-09
564,193,9.451e-07,3.546e-09
564,239,9.398e-07,2.786e-09
564,25,9.553e-07,2.683e-09
564,37,9.465e-07,3.118e-09
565,112,9.439e-07,3.504e-09
565,116,0.0001855,6.61e-07
565,15,9.456e-07,2.511e-09
565,16,9.44e-07,2.826e-09
565,17,9.451e-07,2.751e-09
565,178,9.39e-07,3.77e-09
565,191,9.401e-07,3.523e-09
565,208,9.389e-07,2.807e-09
565,229,9.328e-07,2.635e-09
565,240,9.324e-07,2.828e-09
565,246,9.313e-07,3.358e-09
565,249,9.354e-07,3.62e-09
565,49,9.428e-07,3.057e-09
565,63,9.487e-07,2.787e-09
565,80,9.421e-07,3.123e-09
565,95,9.447e-07,3.034e-09
566,107,9.373e-07,2.697e-09
566,118,9.363e-07,3.029e-09
566,119,9.325e-07,2.971e-09
566,123,9.402e-07,3.711e-09
566,124,9.355e-07,2.675e-09
566,126,9.323e-07,2.937e-09
566,135,9.351e-07,3.119e-09
566,139,9.339e-07,2.678e-09
566,152,9.308e-07,3.204e-09
566,18,9.382e-07,2.97e-09
566,198,9.319e-07,3.241e-09
566,209,9.287e-07,2.999e-09
566,225,9.304e-07,3.164e-09
566,51,9.418e-07,2.912e-09
566,58,9.402e-07,2.992e-09
566,6,9.374e-07,2.987e-09
566,83,9.376e-07,2.831e-09
566,86,9.366e-07,2.855e-09
566,88,9.372e-07,2.792e-09
566,94,9.355e-07,3.983e-09
567,103,9.29e-07,2.749e-09
567,109,9.278e-07,3.603e-09
567,115,9.285e-07,3.08e-09
567,119,9.314e-07,2.933e-09
567,14,9.273e-07,2.693e-09
567,15,9.276e-07,2.821e-09
567,167,9.228e-07,2.927e-09
567,187,9.227e-07,2.609e-09
567,188,9.264e-07,3.979e-09
567,190,9.227e-07,2.865e-09
567,193,9.224e-07,3.06e-09
567,204,9.202e-07,2.88e-09
567,219,9.219e-07,3.037e-09
567,247,9.18e-07,3.043e-09
567,33,9.337e-07,3.257e-09
567,37,9.311e-07,3.267e-09
567,39,9.291e-07,2.675e-09
567,63,9.313e-07,3.254e-09
567,87,9.295e-07,3.369e-09
567,96,9.282e-07,3.06e-09
568,105,9.195e-07,3.051e-09
568,146,9.232e-07,3.193e-09
568,174,9.19e-07,2.733e-09
568,215,9.154e-07,2.65e-09
568,35,9.245e-07,2.879e-09
568,68,9.201e-07,2.983e-09
568,98,9.229e-07,2.81e-09
569,137,9.101e-07,2.576e-09
569,143,9.126e-07,2.952e-09
569,169,9.108e-07,2.677e-09
569,17,9.199e-07,2.772e-09
569,180,9.082e-07,3.07e-09
569,191,9.103e-07,3.283e-09
569,196,9.055e-07,3.165e-09
569,202,9.064e-07,3.113e-09
569,232,8.999e-07,2.571e-09
569,236,9.035e-07,3.199e-09
569,240,8.986e-07,2.863e-09
569,248,9.002e-07,2.829e-09
569,249,9.008e-07,2.801e-09
569,31,9.182e-07,2.453e-09
569,6,9.165e-07,3.196e-09
569,75,1.74e-06,6.544e-09
569,93,9.142e-07,2.639e-09
569,98,9.133e-07,3.546e-09
569,99,9.188e-07,2.84e-09
570,133,9.036e-07,3.077e-09
570,196,9.018e-07,2.902e-09
570,221,8.997e-07,3.14e-09
570,225,8.956e-07,3.209e-09
570,235,8.96e-07,2.893e-09
570,37,9.061e-07,2.728e-09
570,60,9.076e-07,2.875e-09
570,62,9.068e-07,2.75e-09
570,64,9.087e-07,4.054e-09
570,95,9.08e-07,2.621e-09
571,110,9.007e-07,2.764e-09
571,128,8.97e-07,2.791e-09
571,129,8.981e-07,2.759e-09
571,151,8.949e-07,2.608e-09
571,154,8.955e-07,3.193e-09
571,160,9.002e-07,3.115e-09
571,178,8.915e-07,2.467e-09
571,179,8.96e-07,3.02e-09
571,208,1.933e-06,7.623e-09
571,22,9.012e-07,2.673e-09
571,32,9.091e-07,3.212e-09
571,6,9.053e-07,3.013e-09
571,65,8.999e-07,2.781e-09
571,75,8.989e-07,3.176e-09
571,87,8.96e-07,3.568e-09
572,102,8.922e-07,2.864e-09
572,115,8.965e-07,2.626e-09
572,125,8.924e-07,3.191e-09
572,129,8.886e-07,3.149e-09
572,138,8.939e-07,2.71e-09
572,152,8.991e-07,2.786e-09
572,176,8.863e-07,2.391e-09
572,195,8.878e-07,2.573e-09
572,202,8.867e-07,2.693e-09
572,225,8.879e-07,2.771e-09
572,230,8.803e-07,2.755e-09
572,240,8.838e-07,2.59e-09
572,7,8.939e-07,3.402e-09
572,81,8.927e-07,2.591e-09
572,89,8.923e-07,3.322e-09
572,93,8.928e-07,2.737e-09
573,10,8.888e-07,2.541e-09
573,145,8.808e-07,3.028e-09
573,161,8.862e-07,3.065e-09
573,170,8.831e-07,3.039e-09
573,183,8.853e-07,3.229e-09
573,198,8.805e-07,3.188e-09
573,20,8.859e-07,3.217e-09
573,249,8.697e-07,2.952e-09
573,60,8.885e-07,2.435e-09
573,80,8.829e-07,2.558e-09
573,85,8.87e-07,2.529e-09
573,86,8.88e-07,2.124e-09
573,92,8.864e-07,3.14e-09
574,10,8.837e-07,2.535e-09
574,103,8.797e-07,2.519e-09
574,126,8.76e-07,2.582e-09
574,175,8.742e-07,3.481e-09
574,193,8.685e-07,2.591e-09
574,194,8.716e-07,3.337e-09
574,212,8.689e-07,2.908e-09
574,32,8.823e-07,2.556e-09
574,66,8.807e-07,3.268e-09
574,78,8.814e-07,2.464e-09
574,79,8.77e-07,2.865e-09
574,86,8.8e-07,3.386e-09
574,90,8.82e-07,2.711e-09
575,136,8.707e-07,2.764e-09
575,147,1.658e-06,5.559e-09
575,166,8.701e-07,2.524e-09
575,167,8.66e-07,2.383e-09
575,171,8.661e-07,3.577e-09
575,207,8.668e-07,2.856e-09
575,23,8.711e-07,2.641e-09
575,238,8.622e-07,2.712e-09
575,26,8.7e-07,2.403e-09
575,37,8.746e-07,2.61e-09
575,51,8.771e-07,2.649e-09
575,67,8.747e-07,2.425e-09
575,68,8.755e-07,2.724e-09
575,71,8.723e-07,2.993e-09
575,81,8.716e-07,2.768e-09
576,116,8.668e-07,2.55e-09
576,132,8.641e-07,2.933e-09
576,144,8.64e-07,2.437e-09
576,187,8.615e-07,2.794e-09
576,243,8.579e-07,2.863e-09
576,29,8.647e-07,2.794e-09
576,51,8.671e-07,2.368e-09
576,65,8.646e-07,2.605e-09
577,115,8.609e-07,2.425e-09
577,125,8.531e-07,2.263e-09
577,146,8.544e-07,2.832e-09
577,187,8.493e-07,2.365e-09
577,192,8.568e-07,2.473e-09
577,232,8.497e-07,2.641e-09
577,36,8.552e-07,2.451e-09
577,48,8.606e-07,2.668e-09
577,77,8.589e-07,2.973e-09
577,83,8.6e-07,2.723e-09
577,90,8.558e-07,3.145e-09
577,93,8.571e-07,2.451e-09
577,95,8.609e-07,2.66e-09
577,96,8.608e-07,5.109e-09
578,1,8.543e-07,2.963e-09
578,10,8.519e-07,2.368e-09
578,11,8.527e-07,3.023e-09
578,111,8.493e-07,2.551e-09
578,117,8.489e-07,2.685e-09
578,131,8.509e-07,2.848e-09
578,156,8.457e-07,2.505e-09
